batch,episode_len,kl,lr_multiplier,loss,entropy,explained_var_old,explained_var_new
454,20,0.01186,0.667,2.4228,1.8592,0.373,0.42
455,12,0.01311,0.667,2.489,1.8859,0.371,0.415
456,15,0.01865,0.667,2.4563,1.9415,0.385,0.436
457,22,0.01439,0.667,2.4543,1.9394,0.376,0.43
458,9,0.0132,0.667,2.5341,1.8197,0.301,0.355
459,16,0.01567,0.667,2.4032,1.8249,0.349,0.402
460,17,0.01539,0.667,2.4597,1.8573,0.343,0.384
461,11,0.01683,0.667,2.3397,1.8037,0.417,0.462
462,12,0.01849,0.667,2.5138,1.851,0.301,0.344
463,21,0.02291,0.667,2.3937,1.8801,0.386,0.435
464,19,0.01436,0.667,2.3869,1.8759,0.433,0.481
465,20,0.01717,0.667,2.4862,1.8703,0.365,0.404
466,10,0.01423,0.667,2.4912,1.8718,0.334,0.373
467,11,0.01067,0.667,2.3602,1.8397,0.438,0.471
468,11,0.01619,0.667,2.361,1.8454,0.414,0.453
469,13,0.0087,1.0,2.4056,1.7975,0.384,0.425
470,10,0.02264,1.0,2.516,1.8693,0.267,0.336
471,11,0.01948,1.0,2.363,1.8161,0.383,0.445
472,15,0.01905,1.0,2.5076,1.8497,0.275,0.337
473,9,0.02155,1.0,2.39,1.8444,0.402,0.441
474,12,0.02166,1.0,2.3091,1.8079,0.415,0.465
475,25,0.02596,1.0,2.3297,1.822,0.44,0.485
476,13,0.02347,1.0,2.3126,1.8015,0.383,0.444
477,17,0.03511,1.0,2.3666,1.762,0.344,0.397
478,31,0.03982,1.0,2.407,1.7714,0.301,0.361
479,12,0.03001,1.0,2.3833,1.8146,0.396,0.453
480,26,0.02304,1.0,2.3581,1.7575,0.347,0.417
481,12,0.02422,1.0,2.3638,1.7898,0.391,0.453
482,21,0.02834,1.0,2.4368,1.8584,0.276,0.348
483,19,0.03468,1.0,2.3604,1.8072,0.329,0.384
484,15,0.02332,1.0,2.3236,1.8243,0.393,0.443
485,9,0.02746,1.0,2.3568,1.8393,0.396,0.456
486,10,0.03328,1.0,2.374,1.8535,0.383,0.427
487,11,0.03575,1.0,2.3599,1.766,0.32,0.367
488,26,0.02587,1.0,2.3778,1.7901,0.309,0.362
489,15,0.02999,1.0,2.4462,1.8723,0.347,0.4
490,23,0.02699,1.0,2.3369,1.7537,0.349,0.411
491,10,0.03437,1.0,2.3182,1.817,0.389,0.442
492,19,0.02762,1.0,2.3347,1.8845,0.395,0.445
493,10,0.02617,1.0,2.2983,1.7815,0.382,0.446
494,9,0.02164,1.0,2.3751,1.7999,0.327,0.375
495,15,0.02486,1.0,2.3091,1.7964,0.366,0.413
496,25,0.03605,1.0,2.2054,1.7011,0.388,0.442
497,13,0.04178,0.667,2.3146,1.8153,0.423,0.471
498,13,0.02153,0.667,2.303,1.7797,0.376,0.423
499,49,0.02112,0.667,2.3518,1.7814,0.305,0.344
500,17,0.01547,0.667,2.388,1.8616,0.319,0.382
501,15,0.02076,0.667,2.3987,1.8377,0.332,0.367
502,9,0.01943,0.667,2.3829,1.8458,0.348,0.379
503,11,0.01929,0.667,2.3913,1.7992,0.251,0.309
504,20,0.01303,0.667,2.3373,1.8006,0.328,0.362
505,18,0.01558,0.667,2.3161,1.8067,0.35,0.396
506,11,0.02031,0.667,2.4295,1.844,0.274,0.302
507,13,0.01786,0.667,2.2576,1.749,0.313,0.348
508,11,0.01659,0.667,2.3245,1.846,0.379,0.413
509,18,0.01369,0.667,2.3051,1.8079,0.391,0.416
510,14,0.01475,0.667,2.327,1.758,0.341,0.377
511,19,0.03221,0.667,2.2972,1.7675,0.334,0.366
512,13,0.03364,0.667,2.3675,1.7908,0.318,0.356
513,9,0.02511,0.667,2.4145,1.787,0.262,0.304
514,13,0.01947,0.667,2.3179,1.8123,0.322,0.36
515,12,0.03204,0.667,2.302,1.7498,0.33,0.361
516,15,0.02272,0.667,2.3126,1.7905,0.368,0.399
517,13,0.02037,0.667,2.4435,1.8606,0.299,0.334
518,13,0.02313,0.667,2.33,1.7449,0.305,0.364
519,20,0.02079,0.667,2.3604,1.7975,0.329,0.362
520,17,0.02469,0.667,2.355,1.8194,0.339,0.383
521,13,0.02234,0.667,2.3736,1.8358,0.302,0.339
522,16,0.01876,0.667,2.3644,1.8208,0.319,0.355
523,9,0.02159,0.667,2.3645,1.8141,0.356,0.39
524,30,0.01493,0.667,2.4214,1.8224,0.26,0.302
525,9,0.02133,0.667,2.3333,1.7831,0.315,0.347
526,15,0.02008,0.667,2.3993,1.8585,0.37,0.411
527,10,0.01868,0.667,2.3007,1.8123,0.391,0.427
528,24,0.02024,0.667,2.2819,1.8089,0.345,0.381
529,13,0.02394,0.667,2.3306,1.796,0.301,0.344
530,28,0.02639,0.667,2.3951,1.8616,0.318,0.366
531,22,0.02344,0.667,2.3549,1.7833,0.268,0.302
532,13,0.02455,0.667,2.3803,1.8381,0.322,0.356
533,23,0.02687,0.667,2.2927,1.7643,0.315,0.349
534,9,0.02683,0.667,2.2372,1.7832,0.388,0.42
535,13,0.0203,0.667,2.3808,1.7966,0.299,0.34
536,26,0.02539,0.667,2.303,1.7773,0.369,0.399
537,13,0.01133,0.667,2.3168,1.7205,0.312,0.35
538,15,0.02913,0.667,2.3813,1.8226,0.309,0.356
539,14,0.01475,0.667,2.2661,1.7439,0.333,0.372
540,20,0.02608,0.667,2.3501,1.7382,0.254,0.286
541,16,0.0279,0.667,2.3871,1.7954,0.284,0.329
542,21,0.03484,0.667,2.4353,1.7394,0.263,0.295
543,18,0.01872,0.667,2.4004,1.7691,0.268,0.308
544,13,0.02024,0.667,2.3914,1.7641,0.217,0.257
545,15,0.02552,0.667,2.3528,1.8007,0.32,0.353
546,22,0.02819,0.667,2.3478,1.7156,0.28,0.32
547,11,0.02365,0.667,2.3681,1.7104,0.271,0.308
548,10,0.03423,0.667,2.3857,1.7031,0.196,0.245
549,20,0.06814,0.444,2.4816,1.7841,0.254,0.287
550,23,0.03079,0.444,2.3872,1.7937,0.306,0.351
551,14,0.01932,0.444,2.4249,1.7634,0.294,0.321
552,15,0.01006,0.444,2.3627,1.7877,0.277,0.308
553,23,0.01205,0.444,2.3463,1.752,0.298,0.324
554,33,0.0107,0.444,2.3991,1.7035,0.228,0.255
555,17,0.01239,0.444,2.4155,1.7912,0.249,0.286
556,11,0.0122,0.444,2.3592,1.7422,0.291,0.327
557,9,0.01119,0.444,2.2897,1.6831,0.292,0.315
558,19,0.01212,0.444,2.3505,1.752,0.323,0.352
559,25,0.01084,0.444,2.4209,1.7001,0.269,0.3
560,19,0.00989,0.667,2.3482,1.7228,0.324,0.349
561,11,0.02194,0.667,2.2743,1.7654,0.373,0.411
562,29,0.02027,0.667,2.3283,1.6897,0.33,0.368
563,12,0.02003,0.667,2.3979,1.7605,0.291,0.334
564,17,0.01658,0.667,2.4546,1.8197,0.282,0.326
565,10,0.02171,0.667,2.3967,1.7451,0.284,0.325
566,15,0.02795,0.667,2.3658,1.7733,0.341,0.396
567,15,0.02062,0.667,2.3686,1.7426,0.29,0.312
568,18,0.01833,0.667,2.416,1.6888,0.225,0.288
569,13,0.01443,0.667,2.3906,1.7766,0.261,0.303
570,23,0.01622,0.667,2.2772,1.7422,0.376,0.413
571,11,0.02272,0.667,2.3545,1.7279,0.292,0.334
572,9,0.01799,0.667,2.4952,1.8059,0.261,0.305
573,13,0.02266,0.667,2.3594,1.7285,0.274,0.311
574,11,0.02351,0.667,2.3471,1.7516,0.363,0.4
575,11,0.01906,0.667,2.3541,1.731,0.348,0.39
576,17,0.01355,0.667,2.283,1.6927,0.316,0.363
577,17,0.01832,0.667,2.3135,1.6821,0.289,0.329
578,15,0.01782,0.667,2.3378,1.7555,0.334,0.377
579,27,0.0263,0.667,2.3151,1.6567,0.295,0.329
580,13,0.01652,0.667,2.2432,1.6364,0.356,0.392
581,11,0.02284,0.667,2.293,1.7126,0.345,0.401
582,49,0.02813,0.667,2.2151,1.6293,0.341,0.392
583,13,0.02444,0.667,2.3769,1.7377,0.283,0.334
584,13,0.01964,0.667,2.3752,1.705,0.253,0.303
585,15,0.0322,0.667,2.3082,1.6941,0.351,0.397
586,35,0.01581,0.667,2.2841,1.761,0.335,0.4
587,25,0.0146,0.667,2.3052,1.6999,0.308,0.359
588,17,0.01287,0.667,2.2877,1.7127,0.334,0.391
589,10,0.01296,0.667,2.3697,1.7554,0.307,0.367
590,15,0.01726,0.667,2.2261,1.6476,0.288,0.353
591,15,0.01187,0.667,2.3676,1.7379,0.292,0.326
592,11,0.01792,0.667,2.1869,1.695,0.385,0.473
593,16,0.01782,0.667,2.3083,1.6945,0.309,0.337
594,26,0.02591,0.667,2.3828,1.7532,0.299,0.361
595,14,0.02162,0.667,2.3021,1.6721,0.251,0.294
596,15,0.01883,0.667,2.2241,1.6506,0.34,0.407
597,14,0.02049,0.667,2.2771,1.6941,0.372,0.411
598,16,0.02119,0.667,2.3064,1.7161,0.342,0.381
599,40,0.01594,0.667,2.307,1.6977,0.291,0.344
600,9,0.0195,0.667,2.2543,1.6333,0.272,0.323
601,12,0.01701,0.667,2.2181,1.6438,0.292,0.345
602,49,0.01808,0.667,2.2168,1.6698,0.364,0.41
603,13,0.01913,0.667,2.2393,1.7247,0.38,0.436
604,11,0.0309,0.667,2.2848,1.6947,0.341,0.393
605,21,0.05167,0.444,2.2883,1.7228,0.306,0.35
606,13,0.02086,0.444,2.2111,1.6898,0.396,0.434
607,19,0.01189,0.444,2.2325,1.6992,0.367,0.391
608,12,0.00853,0.667,2.1834,1.6596,0.401,0.437
609,11,0.01802,0.667,2.3114,1.6784,0.255,0.299
610,13,0.01775,0.667,2.2499,1.6779,0.264,0.313
611,38,0.02139,0.667,2.2194,1.6825,0.353,0.41
612,9,0.01885,0.667,2.2517,1.6867,0.325,0.359
613,12,0.02311,0.667,2.3308,1.6815,0.262,0.313
614,11,0.02945,0.667,2.2622,1.6694,0.295,0.35
615,33,0.02594,0.667,2.3321,1.6965,0.303,0.345
616,9,0.02311,0.667,2.2573,1.698,0.29,0.331
617,11,0.01496,0.667,2.2274,1.649,0.305,0.366
618,32,0.02936,0.667,2.397,1.7004,0.186,0.235
619,17,0.0244,0.667,2.3485,1.7281,0.277,0.326
620,21,0.02903,0.667,2.3418,1.6974,0.269,0.331
621,19,0.03152,0.667,2.3572,1.6865,0.239,0.296
622,12,0.03731,0.667,2.2871,1.7478,0.318,0.369
623,18,0.02453,0.667,2.3782,1.7433,0.244,0.298
624,33,0.01061,0.667,2.3423,1.6549,0.25,0.304
625,11,0.01825,0.667,2.4528,1.8286,0.26,0.316
626,13,0.01924,0.667,2.3521,1.7406,0.313,0.364
627,15,0.02283,0.667,2.3007,1.6859,0.279,0.33
628,12,0.02016,0.667,2.2616,1.7008,0.36,0.419
629,11,0.01632,0.667,2.2085,1.6463,0.318,0.364
630,20,0.01822,0.667,2.3441,1.7189,0.257,0.314
631,49,0.01292,0.667,2.4255,1.7513,0.18,0.252
632,16,0.02443,0.667,2.1843,1.6188,0.28,0.337
633,26,0.01774,0.667,2.273,1.6791,0.325,0.371
634,11,0.02522,0.667,2.2961,1.7617,0.322,0.384
635,16,0.03851,0.667,2.3873,1.7622,0.228,0.279
636,9,0.02253,0.667,2.2334,1.673,0.332,0.376
637,44,0.03315,0.667,2.3635,1.7812,0.274,0.323
638,25,0.02399,0.667,2.3098,1.7581,0.329,0.383
639,13,0.02837,0.667,2.384,1.7603,0.229,0.303
640,15,0.01977,0.667,2.4246,1.7619,0.181,0.234
641,15,0.0148,0.667,2.3998,1.7957,0.27,0.326
642,13,0.02267,0.667,2.3322,1.7274,0.274,0.333
643,9,0.01931,0.667,2.3359,1.7466,0.294,0.338
644,13,0.01861,0.667,2.3949,1.7779,0.226,0.278
645,21,0.01078,0.667,2.43,1.7773,0.321,0.359
646,33,0.02399,0.667,2.312,1.751,0.339,0.39
647,11,0.02522,0.667,2.3834,1.7686,0.313,0.37
648,12,0.03057,0.667,2.4017,1.8035,0.245,0.296
649,15,0.02514,0.667,2.3713,1.7436,0.235,0.31
650,49,0.03102,0.667,2.3649,1.779,0.243,0.299
651,21,0.02566,0.667,2.3225,1.7957,0.29,0.337
652,15,0.02618,0.667,2.4417,1.8291,0.208,0.263
653,23,0.01675,0.667,2.3618,1.7999,0.297,0.337
654,18,0.01278,0.667,2.2996,1.7519,0.319,0.37
655,9,0.0284,0.667,2.3313,1.8465,0.333,0.395
656,46,0.03541,0.667,2.42,1.7932,0.253,0.308
657,11,0.01553,0.667,2.3211,1.7139,0.285,0.347
658,15,0.02392,0.667,2.3595,1.8388,0.317,0.372
659,24,0.01853,0.667,2.3494,1.7104,0.232,0.297
660,21,0.02501,0.667,2.4143,1.7624,0.285,0.336
661,17,0.02992,0.667,2.4563,1.8376,0.276,0.314
662,9,0.02296,0.667,2.3285,1.7576,0.302,0.355
663,15,0.01717,0.667,2.3562,1.7746,0.329,0.362
664,22,0.01575,0.667,2.4056,1.7662,0.264,0.32
665,23,0.02106,0.667,2.3765,1.708,0.245,0.284
666,19,0.02619,0.667,2.4213,1.7982,0.202,0.262
667,24,0.0227,0.667,2.3397,1.7695,0.328,0.372
668,17,0.01674,0.667,2.3638,1.7563,0.303,0.339
669,9,0.02683,0.667,2.3068,1.7513,0.259,0.33
670,20,0.02138,0.667,2.1953,1.705,0.329,0.385
671,11,0.01731,0.667,2.2874,1.7284,0.335,0.394
672,22,0.01479,0.667,2.378,1.7485,0.251,0.3
673,13,0.02194,0.667,2.2262,1.6508,0.369,0.41
674,30,0.0168,0.667,2.3742,1.7693,0.261,0.317
675,43,0.02035,0.667,2.3028,1.739,0.341,0.381
676,19,0.01903,0.667,2.2971,1.7142,0.279,0.329
677,19,0.01799,0.667,2.4927,1.8053,0.182,0.245
678,16,0.02937,0.667,2.3902,1.7953,0.224,0.271
679,49,0.01604,0.667,2.2674,1.7407,0.328,0.385
680,26,0.0374,0.667,2.3385,1.7858,0.323,0.375
681,21,0.04762,0.444,2.3604,1.798,0.282,0.336
682,39,0.01905,0.444,2.3445,1.7983,0.314,0.354
683,25,0.00929,0.667,2.3129,1.7617,0.366,0.407
684,17,0.01726,0.667,2.3748,1.8073,0.295,0.351
685,23,0.0291,0.667,2.365,1.7429,0.303,0.346
686,49,0.03486,0.667,2.3201,1.804,0.343,0.383
687,18,0.02424,0.667,2.3257,1.7661,0.304,0.359
688,22,0.0193,0.667,2.3121,1.7355,0.291,0.345
689,49,0.0199,0.667,2.262,1.7881,0.3,0.356
690,40,0.03583,0.667,2.341,1.757,0.315,0.364
691,24,0.05339,0.444,2.3185,1.7684,0.29,0.325
692,23,0.03212,0.444,2.3941,1.7986,0.28,0.312
693,27,0.01764,0.444,2.3201,1.7535,0.258,0.299
694,14,0.01273,0.444,2.4499,1.8391,0.232,0.291
695,29,0.01405,0.444,2.4321,1.8312,0.259,0.288
696,16,0.01152,0.444,2.3692,1.7677,0.259,0.296
697,17,0.00674,0.667,2.3427,1.7713,0.271,0.3
698,18,0.02244,0.667,2.3933,1.7941,0.187,0.225
699,15,0.01361,0.667,2.3882,1.7863,0.199,0.243
700,20,0.02403,0.667,2.3972,1.8321,0.237,0.291
701,45,0.02087,0.667,2.3697,1.7545,0.258,0.286
702,17,0.01721,0.667,2.4379,1.8878,0.301,0.35
703,20,0.02428,0.667,2.3641,1.848,0.284,0.332
704,26,0.02083,0.667,2.3969,1.7985,0.199,0.255
705,11,0.02399,0.667,2.3941,1.8116,0.197,0.265
706,13,0.02309,0.667,2.3761,1.814,0.21,0.255
707,27,0.02638,0.667,2.3623,1.7802,0.242,0.291
708,14,0.02551,0.667,2.4387,1.8055,0.212,0.279
709,35,0.0289,0.667,2.4048,1.809,0.295,0.333
710,49,0.01501,0.667,2.3859,1.7771,0.175,0.228
711,15,0.02176,0.667,2.341,1.7694,0.255,0.306
712,11,0.0319,0.667,2.3575,1.7617,0.273,0.305
713,15,0.03103,0.667,2.3037,1.8031,0.285,0.323
714,16,0.01674,0.667,2.33,1.79,0.242,0.294
715,20,0.02247,0.667,2.4254,1.8172,0.25,0.309
716,15,0.03161,0.667,2.3821,1.8061,0.211,0.254
717,16,0.02297,0.667,2.3528,1.7434,0.199,0.241
718,16,0.0245,0.667,2.3324,1.8057,0.253,0.287
719,13,0.02802,0.667,2.309,1.7759,0.214,0.262
720,17,0.02517,0.667,2.3252,1.8166,0.251,0.281
721,23,0.0296,0.667,2.3573,1.7544,0.152,0.197
722,23,0.03577,0.667,2.4385,1.8135,0.186,0.229
723,32,0.03891,0.667,2.3788,1.7898,0.179,0.226
724,11,0.03541,0.667,2.3633,1.8128,0.233,0.265
725,15,0.03409,0.667,2.3222,1.7639,0.22,0.255
726,13,0.02461,0.667,2.3514,1.7822,0.196,0.236
727,21,0.01832,0.667,2.3745,1.7471,0.176,0.215
728,17,0.01955,0.667,2.3084,1.7207,0.222,0.253
729,15,0.0143,0.667,2.2774,1.7567,0.281,0.332
730,29,0.0281,0.667,2.2446,1.6743,0.286,0.329
731,27,0.03537,0.667,2.2376,1.7049,0.274,0.314
732,15,0.03782,0.667,2.3125,1.7884,0.266,0.319
733,18,0.02146,0.667,2.29,1.7048,0.221,0.261
734,13,0.02832,0.667,2.1965,1.6876,0.249,0.29
735,49,0.01441,0.667,2.2321,1.7188,0.293,0.332
736,14,0.04003,0.444,2.1984,1.7182,0.333,0.388
737,25,0.02302,0.444,2.2728,1.6841,0.274,0.3
738,20,0.01604,0.444,2.2964,1.7576,0.287,0.315
739,31,0.02531,0.444,2.3485,1.7441,0.244,0.277
740,17,0.02523,0.444,2.2974,1.7512,0.276,0.304
741,25,0.01949,0.444,2.1622,1.6775,0.344,0.379
742,30,0.01306,0.444,2.2778,1.6631,0.243,0.287
743,49,0.01547,0.444,2.3381,1.7228,0.204,0.233
744,23,0.0138,0.444,2.299,1.7467,0.256,0.294
745,12,0.01936,0.444,2.2926,1.6791,0.258,0.289
746,17,0.01281,0.444,2.2516,1.6934,0.285,0.308
747,15,0.01511,0.444,2.2403,1.6959,0.279,0.308
748,21,0.01968,0.444,2.279,1.7038,0.298,0.321
749,9,0.01413,0.444,2.2395,1.6615,0.249,0.281
750,19,0.00909,0.667,2.2114,1.6318,0.261,0.284
751,9,0.03121,0.667,2.2767,1.6961,0.213,0.256
752,15,0.02087,0.667,2.2777,1.6947,0.257,0.29
753,11,0.02409,0.667,2.3167,1.6708,0.206,0.242
754,16,0.02388,0.667,2.2539,1.6621,0.271,0.313
755,15,0.02144,0.667,2.2604,1.7209,0.325,0.362
756,20,0.02414,0.667,2.3087,1.6712,0.224,0.255
757,16,0.02302,0.667,2.1854,1.6323,0.297,0.328
758,23,0.01656,0.667,2.2735,1.6855,0.256,0.294
759,15,0.02006,0.667,2.202,1.6762,0.322,0.354
760,19,0.01777,0.667,2.2621,1.6487,0.273,0.315
761,18,0.02813,0.667,2.2135,1.6698,0.287,0.333
762,12,0.02428,0.667,2.2965,1.7166,0.234,0.285
763,14,0.01729,0.667,2.2667,1.6334,0.228,0.258
764,14,0.01972,0.667,2.2782,1.663,0.273,0.305
765,28,0.02133,0.667,2.2912,1.6333,0.231,0.263
766,9,0.02122,0.667,2.2505,1.6459,0.231,0.263
767,32,0.01745,0.667,2.2969,1.6935,0.26,0.296
768,27,0.03558,0.667,2.2858,1.6685,0.267,0.303
769,32,0.014,0.667,2.3066,1.6889,0.324,0.363
770,27,0.03256,0.667,2.2601,1.6972,0.335,0.377
771,14,0.01924,0.667,2.2254,1.655,0.3,0.343
772,10,0.01756,0.667,2.1813,1.6317,0.328,0.369
773,26,0.01771,0.667,2.156,1.6131,0.36,0.391
774,18,0.0216,0.667,2.264,1.7048,0.345,0.379
775,25,0.02106,0.667,2.1823,1.6019,0.372,0.413
776,26,0.02702,0.667,2.2875,1.6651,0.24,0.287
777,21,0.02174,0.667,2.1671,1.6166,0.387,0.411
778,14,0.03706,0.667,2.2272,1.6782,0.31,0.357
779,20,0.02656,0.667,2.2578,1.6805,0.308,0.35
780,17,0.01899,0.667,2.2652,1.6854,0.309,0.359
781,11,0.02255,0.667,2.1531,1.6317,0.342,0.383
782,12,0.02472,0.667,2.2363,1.659,0.303,0.351
783,17,0.01887,0.667,2.1557,1.6298,0.333,0.375
784,21,0.02694,0.667,2.1924,1.6821,0.319,0.36
785,13,0.02783,0.667,2.2059,1.6843,0.352,0.389
786,25,0.02459,0.667,2.1473,1.6488,0.379,0.42
787,49,0.03287,0.667,2.1713,1.5664,0.308,0.346
788,13,0.0381,0.667,2.2312,1.6658,0.258,0.306
789,30,0.02114,0.667,2.2064,1.6302,0.35,0.383
790,18,0.02908,0.667,2.2898,1.5961,0.222,0.269
791,17,0.02464,0.667,2.2915,1.7092,0.288,0.327
792,49,0.02157,0.667,2.1825,1.6017,0.215,0.269
793,49,0.02172,0.667,2.2583,1.6282,0.216,0.26
794,39,0.01794,0.667,2.2292,1.6766,0.318,0.364
795,12,0.0158,0.667,2.2234,1.5842,0.255,0.298
796,23,0.01788,0.667,2.198,1.5849,0.226,0.276
797,23,0.01905,0.667,2.2045,1.6367,0.263,0.311
798,49,0.01976,0.667,2.1714,1.5757,0.262,0.322
799,46,0.02253,0.667,2.2797,1.6205,0.226,0.263
800,17,0.02086,0.667,2.1848,1.5884,0.285,0.32
801,49,0.02058,0.667,2.2938,1.6573,0.229,0.282
802,22,0.02102,0.667,2.2428,1.6346,0.208,0.245
803,24,0.02007,0.667,2.2195,1.658,0.207,0.25
804,13,0.01946,0.667,2.2921,1.6819,0.164,0.204
805,14,0.03323,0.667,2.2392,1.6154,0.19,0.248
806,9,0.02435,0.667,2.2471,1.6024,0.179,0.215
807,17,0.02562,0.667,2.1968,1.6547,0.264,0.301
808,15,0.02448,0.667,2.1867,1.6079,0.23,0.272
809,49,0.03636,0.667,2.1954,1.5904,0.189,0.229
810,46,0.04537,0.444,2.276,1.628,0.229,0.257
811,11,0.0313,0.444,2.2641,1.5756,0.156,0.196
812,12,0.01108,0.444,2.2056,1.6398,0.271,0.293
813,14,0.01486,0.444,2.2552,1.6075,0.207,0.234
814,22,0.01515,0.444,2.2706,1.6367,0.236,0.266
815,17,0.00899,0.667,2.2425,1.6011,0.242,0.268
816,11,0.02544,0.667,2.2123,1.637,0.197,0.214
817,11,0.03028,0.667,2.1981,1.5418,0.21,0.251
818,11,0.035,0.667,2.3116,1.6872,0.229,0.276
819,17,0.02076,0.667,2.2968,1.6347,0.221,0.267
820,12,0.01478,0.667,2.2304,1.6194,0.228,0.261
821,43,0.02626,0.667,2.2476,1.6963,0.263,0.304
822,23,0.02806,0.667,2.1593,1.594,0.28,0.319
823,13,0.03354,0.667,2.2007,1.593,0.25,0.292
824,34,0.01809,0.667,2.3004,1.66,0.256,0.304
825,14,0.02211,0.667,2.1683,1.5794,0.278,0.315
826,9,0.02536,0.667,2.2157,1.6053,0.218,0.26
827,26,0.03462,0.667,2.2503,1.6532,0.254,0.301
828,16,0.02169,0.667,2.2231,1.5852,0.22,0.273
829,16,0.03262,0.667,2.1943,1.6074,0.228,0.267
830,20,0.04076,0.444,2.2569,1.5782,0.21,0.264
831,15,0.01876,0.444,2.2787,1.6245,0.234,0.261
832,9,0.01343,0.444,2.2163,1.5749,0.234,0.259
833,18,0.00898,0.667,2.2416,1.6078,0.24,0.271
834,9,0.02151,0.667,2.1915,1.5776,0.224,0.278
835,9,0.02348,0.667,2.2061,1.6231,0.196,0.244
836,17,0.03221,0.667,2.1483,1.583,0.221,0.266
837,9,0.03269,0.667,2.2559,1.6311,0.201,0.246
838,11,0.02143,0.667,2.2067,1.543,0.177,0.218
839,22,0.034,0.667,2.1841,1.5422,0.158,0.211
840,13,0.02057,0.667,2.1968,1.5745,0.212,0.26
841,49,0.03343,0.667,2.3222,1.6504,0.126,0.177
842,21,0.02251,0.667,2.2251,1.6077,0.16,0.225
843,25,0.0347,0.667,2.1965,1.6374,0.222,0.273
844,28,0.04211,0.444,2.1408,1.5636,0.24,0.281
845,22,0.02208,0.444,2.3277,1.6458,0.153,0.198
846,32,0.01236,0.444,2.212,1.617,0.231,0.268
847,25,0.01471,0.444,2.2786,1.6239,0.24,0.275
848,34,0.01212,0.444,2.2366,1.6278,0.256,0.289
849,19,0.02334,0.444,2.2459,1.6369,0.227,0.251
850,32,0.01372,0.444,2.3205,1.6787,0.248,0.29
851,9,0.00791,0.667,2.2863,1.6095,0.178,0.219
852,27,0.02166,0.667,2.2394,1.5972,0.23,0.251
853,26,0.03666,0.667,2.3372,1.684,0.178,0.237
854,28,0.02776,0.667,2.3098,1.6533,0.229,0.291
855,23,0.02331,0.667,2.2323,1.6371,0.258,0.293
856,20,0.02319,0.667,2.2593,1.6924,0.236,0.28
857,23,0.02198,0.667,2.1813,1.5683,0.279,0.33
858,25,0.01409,0.667,2.3605,1.6854,0.194,0.232
859,20,0.03127,0.667,2.3137,1.7437,0.246,0.293
860,23,0.01773,0.667,2.2267,1.6442,0.232,0.292
861,29,0.02559,0.667,2.338,1.673,0.233,0.27
862,14,0.02738,0.667,2.2284,1.6472,0.234,0.277
863,10,0.02185,0.667,2.2371,1.6755,0.302,0.363
864,21,0.02785,0.667,2.2752,1.6303,0.229,0.272
865,17,0.01674,0.667,2.2379,1.6163,0.262,0.317
866,15,0.02093,0.667,2.2511,1.6743,0.307,0.344
867,13,0.01395,0.667,2.2581,1.6484,0.237,0.29
868,13,0.02195,0.667,2.1845,1.6464,0.248,0.289
869,11,0.01451,0.667,2.2673,1.6858,0.315,0.365
870,16,0.02386,0.667,2.2205,1.5988,0.265,0.306
871,16,0.018,0.667,2.2393,1.627,0.212,0.274
872,23,0.02954,0.667,2.2765,1.7197,0.241,0.296
873,49,0.02687,0.667,2.3373,1.7026,0.266,0.307
874,49,0.03175,0.667,2.301,1.7212,0.171,0.231
875,24,0.03106,0.667,2.2757,1.7371,0.2,0.254
876,49,0.02498,0.667,2.1852,1.7139,0.29,0.35
877,9,0.02318,0.667,2.171,1.7215,0.273,0.326
878,19,0.02591,0.667,2.1239,1.6576,0.318,0.374
879,38,0.02456,0.667,2.2967,1.7573,0.202,0.249
880,21,0.01818,0.667,2.236,1.6529,0.189,0.229
881,9,0.0323,0.667,2.2871,1.7039,0.211,0.257
882,25,0.03418,0.667,2.1653,1.7083,0.303,0.358
883,13,0.04312,0.444,2.2995,1.757,0.217,0.247
884,42,0.02031,0.444,2.2191,1.7315,0.252,0.311
885,24,0.01598,0.444,2.2731,1.7259,0.291,0.312
886,25,0.0194,0.444,2.2467,1.7617,0.275,0.313
887,18,0.01619,0.444,2.361,1.8077,0.178,0.224
888,11,0.01273,0.444,2.2614,1.7437,0.264,0.285
889,23,0.01542,0.444,2.2712,1.7364,0.267,0.31
890,49,0.0181,0.444,2.2568,1.7307,0.228,0.265
891,20,0.01838,0.444,2.2449,1.7797,0.242,0.275
892,17,0.01286,0.444,2.2583,1.7472,0.276,0.302
893,17,0.01894,0.444,2.3265,1.8026,0.289,0.316
894,12,0.01387,0.444,2.2824,1.7274,0.265,0.302
895,23,0.00985,0.667,2.2647,1.7382,0.249,0.273
896,12,0.02537,0.667,2.2025,1.7185,0.327,0.37
897,13,0.0232,0.667,2.3175,1.7714,0.239,0.287
898,27,0.02613,0.667,2.1849,1.7062,0.251,0.302
899,20,0.02568,0.667,2.2679,1.7531,0.271,0.319
900,11,0.02576,0.667,2.2431,1.7633,0.318,0.356
901,13,0.01607,0.667,2.2677,1.7392,0.231,0.274
902,30,0.02065,0.667,2.2996,1.7755,0.229,0.291
903,19,0.031,0.667,2.1723,1.704,0.297,0.345
904,22,0.02283,0.667,2.3522,1.7573,0.188,0.246
905,21,0.02026,0.667,2.2892,1.7028,0.22,0.282
906,33,0.03067,0.667,2.2685,1.707,0.263,0.296
