batch,episode_len,kl,lr_multiplier,loss,entropy,explained_var_old,explained_var_new
1,43,0.00024,1.5,4.8366,3.8905,0.001,0.08
2,30,0.00994,2.25,4.7308,3.8834,0.045,0.235
3,25,0.01108,2.25,4.8066,3.8568,0.108,0.055
4,27,0.01098,2.25,4.7856,3.8785,0.053,0.113
5,25,0.001,3.375,4.6434,3.8713,0.096,0.097
6,19,0.00311,5.062,4.6154,3.8785,0.115,0.158
7,33,0.00644,7.594,4.5422,3.88,0.179,0.276
8,29,0.00556,11.391,4.4247,3.8589,0.272,0.419
9,16,0.00588,11.391,4.3635,3.8881,0.359,0.509
10,35,0.02404,11.391,4.3705,3.8717,0.395,0.569
11,23,0.03352,11.391,4.255,3.8621,0.496,0.597
12,30,0.01656,11.391,4.384,3.8593,0.242,0.447
13,16,0.02599,11.391,4.392,3.8465,0.302,0.439
14,33,0.0358,11.391,4.3247,3.8327,0.312,0.489
15,18,0.03261,11.391,4.2608,3.8053,0.313,0.549
16,25,0.04424,7.594,4.2758,3.7878,0.323,0.505
17,38,0.02217,7.594,4.2649,3.8081,0.309,0.509
18,36,0.0413,5.062,4.3028,3.8081,0.321,0.472
19,27,0.02887,5.062,4.2751,3.7807,0.356,0.475
20,49,0.026,5.062,4.2411,3.7561,0.346,0.459
21,23,0.01813,5.062,4.2625,3.7597,0.29,0.453
22,26,0.02108,5.062,4.2691,3.7358,0.3,0.418
23,38,0.02747,5.062,4.3031,3.72,0.229,0.362
24,19,0.02468,5.062,4.2793,3.7129,0.256,0.367
25,21,0.0283,5.062,4.2283,3.7011,0.291,0.409
26,14,0.05575,3.375,4.1595,3.6327,0.307,0.437
27,38,0.02603,3.375,4.2799,3.6635,0.24,0.341
28,37,0.03528,3.375,4.2494,3.6354,0.232,0.354
29,47,0.02908,3.375,4.1663,3.5866,0.253,0.381
30,24,0.03512,3.375,4.1475,3.611,0.279,0.4
31,18,0.0263,3.375,4.1106,3.5317,0.325,0.412
32,22,0.04068,2.25,4.1491,3.6116,0.273,0.414
33,13,0.02177,2.25,4.1266,3.5774,0.3,0.419
34,38,0.03228,2.25,4.1322,3.5634,0.345,0.42
35,28,0.03422,2.25,4.0454,3.5027,0.335,0.421
36,18,0.03333,2.25,4.0425,3.5096,0.356,0.432
37,17,0.02008,2.25,4.0355,3.5381,0.396,0.485
38,24,0.0231,2.25,4.0561,3.4951,0.335,0.406
39,22,0.02215,2.25,4.0232,3.4769,0.308,0.412
40,17,0.02151,2.25,4.09,3.4464,0.227,0.345
41,34,0.0329,2.25,4.0845,3.4882,0.297,0.368
42,22,0.01976,2.25,4.0602,3.4738,0.285,0.374
43,32,0.02294,2.25,3.9884,3.4306,0.337,0.432
44,35,0.02527,2.25,4.074,3.4069,0.208,0.313
45,24,0.02431,2.25,4.0784,3.4309,0.259,0.334
46,25,0.02515,2.25,4.0746,3.4386,0.242,0.345
47,49,0.02699,2.25,4.069,3.4109,0.225,0.289
48,28,0.03528,2.25,3.9976,3.4081,0.278,0.364
49,49,0.0281,2.25,3.9623,3.3278,0.226,0.329
50,49,0.05263,1.5,3.966,3.2853,0.136,0.249
51,22,0.02337,1.5,3.9725,3.3415,0.205,0.266
52,27,0.03183,1.5,3.9308,3.2874,0.17,0.23
53,24,0.03743,1.5,3.9337,3.2732,0.208,0.263
54,21,0.02187,1.5,3.9463,3.2293,0.246,0.293
55,26,0.03026,1.5,3.8899,3.2545,0.233,0.296
56,49,0.02466,1.5,3.8719,3.2151,0.159,0.217
57,39,0.02041,1.5,3.8689,3.1897,0.191,0.251
58,19,0.02734,1.5,3.8692,3.242,0.203,0.27
59,26,0.02251,1.5,3.8853,3.2169,0.185,0.245
60,26,0.02325,1.5,3.9136,3.2346,0.137,0.208
61,30,0.02926,1.5,3.8913,3.2145,0.132,0.224
62,23,0.02474,1.5,3.8518,3.1466,0.233,0.287
63,40,0.02628,1.5,3.8911,3.1678,0.112,0.189
64,24,0.02703,1.5,3.8918,3.1981,0.179,0.231
65,11,0.02281,1.5,3.801,3.1774,0.172,0.239
66,23,0.02414,1.5,3.8078,3.1828,0.175,0.225
67,36,0.02617,1.5,3.8191,3.1026,0.166,0.235
68,19,0.04226,1.0,3.7975,3.0774,0.175,0.229
69,17,0.03122,1.0,3.782,3.1446,0.162,0.203
70,36,0.03922,1.0,3.8488,3.0659,0.104,0.155
71,24,0.03368,1.0,3.821,3.1462,0.105,0.157
72,13,0.02692,1.0,3.8631,3.1156,0.122,0.165
73,34,0.0177,1.0,3.7924,3.1047,0.129,0.176
74,26,0.013,1.0,3.7473,3.1144,0.187,0.235
75,23,0.0219,1.0,3.8197,3.0789,0.116,0.162
76,18,0.02466,1.0,3.7038,3.0876,0.205,0.251
77,31,0.03224,1.0,3.8089,3.0031,0.124,0.189
78,24,0.02897,1.0,3.7547,3.1243,0.186,0.226
79,23,0.01612,1.0,3.7883,3.0779,0.168,0.216
80,21,0.02341,1.0,3.7963,3.1096,0.138,0.185
81,28,0.02415,1.0,3.7724,3.0805,0.196,0.234
82,27,0.02435,1.0,3.8226,3.1369,0.095,0.162
83,30,0.01791,1.0,3.8086,3.1184,0.171,0.213
84,17,0.01666,1.0,3.8058,3.1021,0.147,0.189
85,32,0.02136,1.0,3.7998,3.1227,0.154,0.198
86,34,0.02069,1.0,3.7963,3.0698,0.166,0.207
87,26,0.02385,1.0,3.7696,3.0688,0.151,0.199
88,15,0.01856,1.0,3.7636,3.0765,0.174,0.225
89,27,0.01769,1.0,3.7577,3.0919,0.194,0.231
90,19,0.01667,1.0,3.7835,3.0824,0.162,0.207
91,19,0.01092,1.0,3.8085,3.0961,0.184,0.232
92,32,0.01408,1.0,3.8227,3.1659,0.208,0.255
93,22,0.0114,1.0,3.7763,3.093,0.164,0.234
94,35,0.01245,1.0,3.8269,3.0994,0.181,0.219
95,32,0.01046,1.0,3.8172,3.1352,0.224,0.295
96,22,0.01016,1.0,3.7896,3.1331,0.245,0.286
97,22,0.01209,1.0,3.7907,3.0757,0.207,0.263
98,34,0.01737,1.0,3.8243,3.1416,0.213,0.258
99,20,0.02921,1.0,3.7589,3.0737,0.219,0.292
100,29,0.02935,1.0,3.7425,3.1596,0.295,0.345
101,24,0.02369,1.0,3.7551,3.0907,0.264,0.317
102,16,0.02614,1.0,3.6968,3.1243,0.27,0.342
103,30,0.01582,1.0,3.7399,3.0962,0.263,0.306
104,23,0.02728,1.0,3.7645,3.113,0.178,0.247
105,24,0.01212,1.0,3.7316,3.0693,0.246,0.293
106,11,0.01509,1.0,3.8113,3.1026,0.182,0.241
107,21,0.0211,1.0,3.7642,3.0186,0.19,0.243
108,21,0.02047,1.0,3.7767,3.1049,0.2,0.274
109,11,0.02232,1.0,3.7561,3.0479,0.229,0.28
110,15,0.02425,1.0,3.8036,3.145,0.222,0.28
111,23,0.02359,1.0,3.734,3.0347,0.268,0.317
112,49,0.02904,1.0,3.7232,3.0622,0.213,0.27
113,25,0.0244,1.0,3.7916,3.0323,0.215,0.262
114,25,0.01313,1.0,3.8032,3.0983,0.206,0.267
115,21,0.02062,1.0,3.6412,3.0678,0.319,0.388
116,19,0.01445,1.0,3.6713,3.0404,0.293,0.338
117,15,0.02681,1.0,3.7267,3.0148,0.2,0.253
118,18,0.01854,1.0,3.6558,2.9904,0.306,0.346
119,20,0.01792,1.0,3.6777,3.0376,0.243,0.302
120,29,0.01866,1.0,3.7801,3.0064,0.148,0.218
121,20,0.01926,1.0,3.7804,3.0551,0.209,0.251
122,24,0.01541,1.0,3.7313,3.0332,0.159,0.211
123,34,0.01987,1.0,3.7001,2.9693,0.186,0.253
124,12,0.01926,1.0,3.7072,2.9486,0.176,0.22
125,25,0.0106,1.0,3.7491,3.01,0.145,0.191
126,15,0.02317,1.0,3.621,2.9385,0.202,0.249
127,15,0.01911,1.0,3.6593,2.9175,0.209,0.254
128,13,0.02076,1.0,3.6163,2.9168,0.201,0.266
129,11,0.02329,1.0,3.6906,2.9297,0.201,0.244
130,18,0.01946,1.0,3.5947,2.9634,0.21,0.284
131,15,0.022,1.0,3.6642,2.9032,0.171,0.232
132,16,0.01991,1.0,3.6639,2.9378,0.165,0.217
133,11,0.02015,1.0,3.6395,2.9222,0.185,0.247
134,26,0.02833,1.0,3.6321,2.8904,0.174,0.243
135,18,0.03159,1.0,3.6008,2.9319,0.28,0.318
136,13,0.03174,1.0,3.6003,2.8543,0.188,0.245
137,20,0.01738,1.0,3.5249,2.8964,0.228,0.273
138,32,0.01627,1.0,3.5636,2.843,0.178,0.233
139,15,0.01491,1.0,3.5729,2.8533,0.182,0.222
140,13,0.01988,1.0,3.5268,2.8376,0.202,0.254
141,21,0.01924,1.0,3.4767,2.8847,0.233,0.289
142,14,0.01897,1.0,3.5141,2.7895,0.222,0.259
143,19,0.02588,1.0,3.4752,2.7796,0.191,0.245
144,15,0.0186,1.0,3.4807,2.7314,0.19,0.24
145,18,0.01905,1.0,3.5075,2.837,0.178,0.237
146,19,0.0218,1.0,3.4538,2.7479,0.208,0.25
147,21,0.02784,1.0,3.4253,2.7343,0.202,0.268
148,26,0.01703,1.0,3.5183,2.7767,0.106,0.182
149,15,0.02534,1.0,3.381,2.6904,0.203,0.253
150,21,0.02605,1.0,3.4042,2.7461,0.2,0.263
151,14,0.01867,1.0,3.4374,2.7688,0.2,0.253
152,15,0.02225,1.0,3.4495,2.6814,0.169,0.231
153,21,0.02283,1.0,3.4128,2.7234,0.194,0.256
154,13,0.01532,1.0,3.3825,2.6594,0.209,0.274
155,27,0.02152,1.0,3.3641,2.6648,0.202,0.258
156,13,0.01464,1.0,3.3975,2.6518,0.186,0.23
157,11,0.01608,1.0,3.3197,2.637,0.261,0.313
158,27,0.01227,1.0,3.3386,2.6395,0.222,0.268
159,17,0.01967,1.0,3.2966,2.6746,0.256,0.319
160,24,0.02263,1.0,3.2551,2.6048,0.266,0.312
161,21,0.01749,1.0,3.2436,2.6257,0.283,0.353
162,23,0.01871,1.0,3.2662,2.6079,0.256,0.324
163,46,0.01842,1.0,3.3132,2.6392,0.239,0.287
164,11,0.02243,1.0,3.2653,2.6258,0.223,0.302
165,16,0.01736,1.0,3.2668,2.5886,0.285,0.325
166,11,0.02697,1.0,3.2783,2.5801,0.242,0.303
167,15,0.01399,1.0,3.3124,2.61,0.213,0.266
168,11,0.01947,1.0,3.243,2.6554,0.266,0.324
169,25,0.01794,1.0,3.2631,2.5414,0.202,0.271
170,15,0.02403,1.0,3.1872,2.5634,0.285,0.344
171,32,0.0164,1.0,3.2443,2.5894,0.26,0.313
172,49,0.02646,1.0,3.2209,2.5308,0.235,0.287
173,22,0.02637,1.0,3.2545,2.534,0.18,0.277
174,13,0.01888,1.0,3.2019,2.5156,0.284,0.329
175,17,0.025,1.0,3.0895,2.5058,0.258,0.331
176,19,0.02333,1.0,3.2145,2.4742,0.183,0.234
177,27,0.01646,1.0,3.1865,2.5175,0.255,0.312
178,13,0.02224,1.0,3.1393,2.5452,0.296,0.354
179,21,0.01685,1.0,3.2135,2.4787,0.185,0.256
180,16,0.02777,1.0,3.1916,2.5269,0.221,0.29
181,15,0.02057,1.0,3.1535,2.5145,0.233,0.295
182,16,0.02279,1.0,3.192,2.4757,0.258,0.316
183,15,0.03321,1.0,3.1008,2.4759,0.246,0.318
184,22,0.02112,1.0,3.0984,2.4886,0.263,0.329
185,22,0.03179,1.0,3.1592,2.5113,0.24,0.305
186,28,0.02843,1.0,3.1779,2.4861,0.195,0.271
187,11,0.0236,1.0,3.1113,2.4416,0.232,0.277
188,21,0.02355,1.0,3.1866,2.4481,0.192,0.27
189,17,0.02974,1.0,3.0839,2.452,0.269,0.331
190,24,0.02378,1.0,3.106,2.4403,0.239,0.29
191,49,0.02759,1.0,3.0859,2.4344,0.245,0.3
192,15,0.02775,1.0,3.1159,2.4634,0.256,0.317
193,9,0.02851,1.0,3.0832,2.4309,0.259,0.31
194,14,0.02424,1.0,3.062,2.4824,0.272,0.332
195,15,0.02758,1.0,3.0035,2.3684,0.315,0.365
196,15,0.02138,1.0,2.9301,2.3983,0.348,0.394
197,26,0.02216,1.0,3.0422,2.3826,0.258,0.314
198,9,0.02563,1.0,2.9611,2.3507,0.289,0.354
199,15,0.02748,1.0,3.0263,2.4161,0.302,0.379
200,17,0.02135,1.0,3.0406,2.3819,0.259,0.319
201,20,0.02445,1.0,3.0207,2.4239,0.239,0.303
202,13,0.0172,1.0,3.002,2.3999,0.286,0.339
203,22,0.02667,1.0,3.051,2.3647,0.245,0.316
204,22,0.03596,1.0,2.9599,2.4125,0.313,0.366
205,21,0.0333,1.0,2.9446,2.3808,0.309,0.357
206,15,0.0249,1.0,2.9511,2.409,0.345,0.408
207,23,0.0265,1.0,3.0346,2.3337,0.252,0.307
208,37,0.02719,1.0,2.9874,2.3599,0.23,0.301
209,15,0.02459,1.0,2.9704,2.4124,0.298,0.357
210,20,0.0293,1.0,2.9104,2.2986,0.324,0.378
211,19,0.01315,1.0,2.9688,2.3652,0.285,0.35
212,32,0.02236,1.0,2.9721,2.4015,0.305,0.364
213,11,0.02896,1.0,2.8908,2.35,0.336,0.404
214,30,0.02178,1.0,3.0238,2.3477,0.191,0.268
215,30,0.02676,1.0,2.9976,2.3448,0.208,0.269
216,16,0.02739,1.0,2.9347,2.3118,0.302,0.355
217,21,0.02667,1.0,3.0294,2.4125,0.239,0.321
218,20,0.02041,1.0,2.9266,2.2756,0.245,0.309
219,23,0.02554,1.0,2.9624,2.3857,0.259,0.327
220,17,0.02374,1.0,2.9716,2.3443,0.245,0.32
221,22,0.02243,1.0,3.0424,2.3677,0.186,0.27
222,26,0.03146,1.0,3.0023,2.4063,0.203,0.288
223,42,0.04095,0.667,3.054,2.3487,0.141,0.191
224,16,0.01909,0.667,3.0019,2.386,0.234,0.273
225,18,0.02609,0.667,3.0608,2.341,0.146,0.216
226,9,0.02133,0.667,3.0375,2.3463,0.215,0.272
227,11,0.02026,0.667,2.9938,2.3115,0.235,0.275
228,17,0.02068,0.667,2.9587,2.3497,0.251,0.294
229,23,0.01789,0.667,3.0155,2.3688,0.224,0.263
230,15,0.01325,0.667,2.9726,2.3228,0.21,0.261
231,42,0.01549,0.667,2.8755,2.3167,0.276,0.321
232,14,0.01796,0.667,2.8612,2.2724,0.277,0.321
233,16,0.01811,0.667,2.9209,2.3016,0.235,0.293
234,13,0.01803,0.667,2.9013,2.2617,0.261,0.327
235,21,0.01459,0.667,2.9506,2.2729,0.293,0.331
236,14,0.02099,0.667,2.9579,2.302,0.187,0.265
237,14,0.02155,0.667,2.9354,2.3599,0.242,0.288
238,23,0.03153,0.667,2.9754,2.3118,0.222,0.273
239,15,0.0162,0.667,3.0,2.3055,0.19,0.242
240,18,0.01905,0.667,2.9637,2.3263,0.247,0.305
241,23,0.01754,0.667,2.8941,2.3512,0.282,0.336
242,16,0.01919,0.667,2.9188,2.3036,0.306,0.358
243,14,0.02398,0.667,2.9317,2.3379,0.241,0.312
244,34,0.01489,0.667,2.9258,2.2933,0.27,0.322
245,17,0.02796,0.667,2.9044,2.275,0.223,0.272
246,25,0.01791,0.667,2.931,2.3188,0.267,0.332
247,14,0.02747,0.667,2.9597,2.2777,0.224,0.275
248,15,0.01685,0.667,2.8786,2.3003,0.277,0.342
249,23,0.02074,0.667,2.9317,2.2719,0.24,0.294
250,12,0.01816,0.667,2.9426,2.3354,0.233,0.284
251,19,0.02599,0.667,2.9052,2.2507,0.266,0.324
252,24,0.02512,0.667,3.0138,2.2971,0.164,0.22
253,26,0.019,0.667,3.0091,2.2938,0.237,0.286
254,14,0.01987,0.667,2.9018,2.2583,0.24,0.294
255,21,0.01538,0.667,3.0115,2.3618,0.241,0.291
256,13,0.03318,0.667,2.902,2.2264,0.245,0.304
257,26,0.0231,0.667,2.9845,2.3002,0.192,0.258
258,13,0.02822,0.667,3.0715,2.2731,0.117,0.195
259,15,0.0166,0.667,2.9924,2.3073,0.207,0.244
260,13,0.01859,0.667,3.0279,2.3699,0.235,0.278
261,21,0.02106,0.667,2.8985,2.2846,0.267,0.315
262,15,0.0227,0.667,2.9399,2.2588,0.192,0.247
263,22,0.01834,0.667,3.039,2.2551,0.161,0.235
264,13,0.01997,0.667,3.0383,2.2385,0.158,0.23
265,19,0.01979,0.667,3.0331,2.3669,0.202,0.263
266,15,0.01737,0.667,2.9317,2.3154,0.292,0.332
267,16,0.01699,0.667,2.9771,2.3447,0.242,0.282
268,18,0.0225,0.667,2.9552,2.2815,0.22,0.271
269,22,0.01725,0.667,2.9407,2.325,0.304,0.339
270,21,0.01289,0.667,2.9788,2.3027,0.232,0.276
271,12,0.01783,0.667,2.9632,2.2537,0.236,0.272
272,24,0.02181,0.667,2.9137,2.2897,0.315,0.35
273,25,0.01715,0.667,3.0111,2.278,0.198,0.249
274,20,0.01609,0.667,2.9446,2.2522,0.261,0.294
275,12,0.01758,0.667,2.9454,2.2835,0.239,0.286
276,18,0.01848,0.667,2.9167,2.225,0.25,0.291
277,11,0.01552,0.667,2.9383,2.2507,0.215,0.266
278,13,0.01411,0.667,3.0018,2.2529,0.16,0.204
279,12,0.02155,0.667,2.9682,2.2839,0.238,0.27
280,13,0.022,0.667,2.848,2.2285,0.275,0.334
281,25,0.03468,0.667,2.9737,2.2643,0.19,0.226
282,15,0.02528,0.667,2.8913,2.2209,0.26,0.307
283,15,0.02709,0.667,2.949,2.3447,0.248,0.302
284,49,0.02892,0.667,2.9602,2.2097,0.243,0.278
285,14,0.0321,0.667,2.9145,2.2688,0.186,0.23
286,21,0.02508,0.667,2.9357,2.2164,0.231,0.269
287,22,0.03917,0.667,2.9435,2.2518,0.197,0.239
288,15,0.01852,0.667,2.9702,2.2417,0.232,0.275
289,15,0.02579,0.667,2.8854,2.2267,0.22,0.263
290,18,0.0213,0.667,2.9821,2.2742,0.235,0.282
291,18,0.01993,0.667,2.9907,2.262,0.221,0.246
292,23,0.02446,0.667,2.8692,2.2007,0.253,0.319
293,14,0.01791,0.667,2.9979,2.2344,0.161,0.211
294,16,0.03003,0.667,2.8717,2.2031,0.223,0.279
295,11,0.02284,0.667,2.8698,2.2209,0.239,0.272
296,18,0.01652,0.667,2.894,2.2489,0.218,0.274
297,14,0.02122,0.667,2.8706,2.2088,0.246,0.291
298,21,0.01915,0.667,2.9368,2.195,0.202,0.252
299,21,0.02506,0.667,2.8784,2.2427,0.241,0.299
300,11,0.03809,0.667,2.8532,2.1918,0.291,0.317
301,21,0.02396,0.667,2.8949,2.2403,0.235,0.281
302,22,0.02628,0.667,2.8491,2.1764,0.264,0.294
303,18,0.02297,0.667,2.7778,2.1454,0.289,0.324
304,15,0.01398,0.667,2.8716,2.1652,0.258,0.288
305,22,0.01983,0.667,2.9152,2.2056,0.18,0.227
306,10,0.01443,0.667,2.9006,2.1579,0.229,0.271
307,24,0.02521,0.667,2.8877,2.23,0.2,0.25
308,22,0.01855,0.667,2.8057,2.1963,0.288,0.342
309,13,0.0156,0.667,2.8405,2.1732,0.248,0.284
310,26,0.02421,0.667,2.8378,2.2495,0.292,0.337
311,9,0.02216,0.667,2.8605,2.1578,0.262,0.304
312,20,0.01743,0.667,2.8797,2.2106,0.246,0.276
313,15,0.02561,0.667,2.809,2.1726,0.299,0.361
314,10,0.01787,0.667,2.8393,2.1754,0.265,0.304
315,28,0.02409,0.667,2.7793,2.1422,0.276,0.318
316,20,0.02208,0.667,2.7858,2.1687,0.264,0.317
317,17,0.02385,0.667,2.7417,2.0783,0.263,0.31
318,11,0.0262,0.667,2.8178,2.2266,0.323,0.348
319,15,0.03375,0.667,2.7251,2.1144,0.296,0.33
320,15,0.02846,0.667,2.7839,2.2391,0.33,0.367
321,13,0.0258,0.667,2.6899,2.1294,0.386,0.425
322,10,0.02719,0.667,2.7337,2.1561,0.348,0.387
323,17,0.02675,0.667,2.7529,2.1272,0.305,0.339
324,16,0.02925,0.667,2.6865,2.12,0.351,0.403
325,12,0.03191,0.667,2.7804,2.1441,0.301,0.347
326,13,0.03991,0.667,2.7235,2.2091,0.327,0.361
327,20,0.05651,0.444,2.7634,2.0618,0.274,0.312
328,14,0.03397,0.444,2.7678,2.1713,0.264,0.296
329,11,0.01463,0.444,2.7706,2.1498,0.276,0.305
330,15,0.00925,0.667,2.737,2.1347,0.342,0.369
331,14,0.01896,0.667,2.7534,2.1743,0.296,0.331
332,18,0.01921,0.667,2.7641,2.1273,0.264,0.303
333,13,0.01572,0.667,2.6731,2.1596,0.357,0.385
334,21,0.029,0.667,2.8451,2.1106,0.202,0.248
335,17,0.02343,0.667,2.6825,2.113,0.25,0.297
336,34,0.03848,0.667,2.7047,2.0923,0.342,0.394
337,13,0.02953,0.667,2.7167,2.091,0.292,0.328
338,25,0.02781,0.667,2.6615,2.1417,0.388,0.438
339,14,0.0394,0.667,2.7222,2.0355,0.283,0.32
340,17,0.03601,0.667,2.7463,2.162,0.312,0.355
341,15,0.02161,0.667,2.6725,2.074,0.33,0.367
342,22,0.03526,0.667,2.8217,2.1755,0.254,0.286
343,28,0.02338,0.667,2.6544,2.0673,0.387,0.42
344,12,0.02324,0.667,2.7404,2.1053,0.282,0.312
345,15,0.02331,0.667,2.7168,2.0992,0.274,0.313
346,19,0.02167,0.667,2.7322,2.1184,0.318,0.353
347,16,0.01563,0.667,2.6054,2.0519,0.319,0.359
348,22,0.02117,0.667,2.6581,2.083,0.316,0.354
349,14,0.02202,0.667,2.6909,2.0592,0.353,0.381
350,24,0.01734,0.667,2.664,2.0309,0.277,0.324
351,15,0.02365,0.667,2.734,2.0545,0.214,0.258
352,26,0.02393,0.667,2.6472,2.0178,0.311,0.359
353,16,0.01967,0.667,2.6624,2.0412,0.311,0.34
354,16,0.021,0.667,2.7317,2.0657,0.285,0.315
355,17,0.02082,0.667,2.7166,2.0838,0.298,0.348
356,13,0.02461,0.667,2.6313,2.0324,0.348,0.374
357,14,0.02748,0.667,2.597,2.0614,0.357,0.397
358,16,0.03196,0.667,2.7241,2.0665,0.289,0.335
359,36,0.0177,0.667,2.5775,2.0306,0.344,0.376
360,21,0.02141,0.667,2.6222,1.9508,0.248,0.29
361,15,0.02315,0.667,2.5582,1.9217,0.306,0.332
362,14,0.02523,0.667,2.6554,2.0043,0.294,0.324
363,13,0.02231,0.667,2.6643,1.9892,0.268,0.309
364,19,0.02615,0.667,2.5069,1.881,0.32,0.372
365,15,0.01726,0.667,2.5336,1.953,0.341,0.374
366,22,0.02026,0.667,2.5549,1.981,0.376,0.407
367,16,0.02115,0.667,2.5683,1.9195,0.303,0.348
368,18,0.03447,0.667,2.6049,2.0146,0.317,0.359
369,17,0.01915,0.667,2.5803,1.9696,0.314,0.348
370,19,0.01949,0.667,2.5885,1.9955,0.326,0.363
371,16,0.02275,0.667,2.5642,1.9422,0.287,0.319
372,23,0.02142,0.667,2.5636,2.0266,0.362,0.388
373,20,0.0196,0.667,2.4908,1.9246,0.321,0.359
374,23,0.02712,0.667,2.5229,1.9092,0.37,0.397
375,10,0.02832,0.667,2.5377,1.9425,0.329,0.362
376,15,0.02267,0.667,2.5044,1.9238,0.339,0.387
377,16,0.01909,0.667,2.513,1.9093,0.366,0.417
378,11,0.0275,0.667,2.5742,1.9953,0.327,0.383
379,21,0.02482,0.667,2.5484,1.901,0.291,0.338
380,17,0.02456,0.667,2.5209,1.9517,0.322,0.362
381,28,0.01583,0.667,2.5787,1.9182,0.266,0.306
382,9,0.01987,0.667,2.5589,1.9721,0.303,0.362
383,18,0.03366,0.667,2.5923,1.908,0.296,0.325
384,18,0.02162,0.667,2.5215,1.9166,0.349,0.387
385,21,0.02867,0.667,2.5783,1.8944,0.274,0.306
386,11,0.03026,0.667,2.545,1.8775,0.343,0.376
387,16,0.04512,0.444,2.5715,1.9838,0.301,0.347
388,13,0.0212,0.444,2.6339,1.9468,0.285,0.321
389,11,0.01725,0.444,2.5852,1.9095,0.276,0.298
390,49,0.02086,0.444,2.5846,1.9113,0.292,0.315
391,20,0.01298,0.444,2.4487,1.8718,0.314,0.336
392,10,0.01184,0.444,2.531,1.879,0.252,0.281
393,25,0.00931,0.667,2.5417,1.877,0.29,0.318
394,15,0.02533,0.667,2.4495,1.8272,0.254,0.295
395,25,0.03204,0.667,2.4902,1.886,0.284,0.322
396,25,0.02529,0.667,2.4918,1.8306,0.288,0.333
397,16,0.0213,0.667,2.5908,1.8497,0.234,0.278
398,23,0.02767,0.667,2.5083,1.8509,0.267,0.318
399,13,0.03112,0.667,2.4649,1.8528,0.293,0.359
400,20,0.02587,0.667,2.4499,1.7844,0.277,0.311
401,13,0.02203,0.667,2.464,1.7884,0.285,0.339
402,13,0.02026,0.667,2.4447,1.8089,0.281,0.328
403,18,0.02388,0.667,2.4764,1.865,0.331,0.373
404,13,0.03222,0.667,2.4182,1.8715,0.352,0.387
405,36,0.01733,0.667,2.4878,1.8146,0.232,0.285
406,27,0.01963,0.667,2.4644,1.7895,0.286,0.324
407,11,0.0219,0.667,2.4296,1.8375,0.29,0.328
408,14,0.02086,0.667,2.4205,1.8261,0.294,0.354
409,15,0.02606,0.667,2.3951,1.803,0.336,0.376
410,14,0.02656,0.667,2.4225,1.7494,0.268,0.313
411,14,0.03201,0.667,2.5179,1.7835,0.231,0.274
412,29,0.03957,0.667,2.3878,1.8027,0.334,0.378
413,13,0.03028,0.667,2.4753,1.7834,0.235,0.292
414,16,0.02405,0.667,2.4446,1.8595,0.32,0.373
415,11,0.03049,0.667,2.3749,1.8264,0.313,0.363
416,15,0.02959,0.667,2.3043,1.7214,0.316,0.387
417,12,0.04192,0.444,2.4734,1.8437,0.286,0.325
418,16,0.01755,0.444,2.3574,1.7231,0.311,0.355
419,18,0.01317,0.444,2.421,1.7758,0.28,0.321
420,13,0.01726,0.444,2.3874,1.748,0.276,0.303
421,14,0.0186,0.444,2.4178,1.742,0.23,0.268
422,19,0.01663,0.444,2.4086,1.7466,0.263,0.303
423,10,0.01566,0.444,2.439,1.7492,0.291,0.328
424,16,0.01504,0.444,2.351,1.7759,0.309,0.347
425,13,0.01379,0.444,2.467,1.7823,0.27,0.305
426,11,0.01058,0.444,2.4027,1.7457,0.276,0.306
427,10,0.01208,0.444,2.4601,1.7355,0.238,0.286
428,12,0.00963,0.667,2.3922,1.7651,0.285,0.34
429,28,0.02386,0.667,2.4852,1.8052,0.237,0.284
430,15,0.03173,0.667,2.3923,1.7335,0.239,0.302
431,43,0.02737,0.667,2.4263,1.7624,0.237,0.273
432,11,0.02929,0.667,2.4143,1.7514,0.23,0.287
433,9,0.01808,0.667,2.4265,1.7425,0.294,0.31
434,15,0.02152,0.667,2.3795,1.785,0.313,0.352
435,15,0.02307,0.667,2.3771,1.7578,0.309,0.368
436,19,0.03253,0.667,2.4172,1.698,0.243,0.296
437,21,0.02446,0.667,2.4506,1.7794,0.266,0.31
438,11,0.03502,0.667,2.3275,1.6671,0.267,0.315
439,23,0.03744,0.667,2.4601,1.8154,0.227,0.26
440,13,0.04595,0.444,2.3514,1.6855,0.273,0.312
441,17,0.03322,0.444,2.4179,1.7812,0.308,0.337
442,19,0.02326,0.444,2.4469,1.7692,0.275,0.32
443,20,0.00867,0.667,2.3508,1.6585,0.233,0.276
444,22,0.02321,0.667,2.4352,1.8009,0.267,0.299
445,16,0.01341,0.667,2.3411,1.7317,0.303,0.346
446,41,0.01998,0.667,2.4384,1.7958,0.286,0.343
447,14,0.01853,0.667,2.3782,1.7014,0.253,0.314
448,26,0.02906,0.667,2.4114,1.7695,0.224,0.279
449,18,0.02446,0.667,2.4236,1.7419,0.285,0.329
450,14,0.03578,0.667,2.4373,1.7802,0.253,0.297
451,12,0.02875,0.667,2.3685,1.7077,0.3,0.334
452,15,0.04194,0.444,2.4304,1.813,0.263,0.316
453,22,0.02694,0.444,2.4706,1.7494,0.254,0.289
