batch,episode_len,kl,lr_multiplier,loss,entropy,explained_var_old,explained_var_new
1344,7,0.02113,0.444,1.8732,1.4428,0.522,0.619
1345,7,0.01773,0.444,1.7241,1.3823,0.586,0.655
1346,12,0.01598,0.444,1.743,1.3868,0.546,0.663
1347,7,0.02199,0.444,1.6267,1.313,0.584,0.679
1348,7,0.02428,0.444,1.7898,1.3641,0.497,0.587
1349,11,0.02592,0.444,1.6547,1.2842,0.566,0.659
1350,10,0.03708,0.444,1.7111,1.3575,0.552,0.661
1351,11,0.03643,0.444,1.84,1.3882,0.46,0.555
1352,13,0.02836,0.444,1.7756,1.3845,0.517,0.616
1353,7,0.02827,0.444,1.653,1.3583,0.6,0.695
1354,15,0.02379,0.444,1.73,1.3952,0.579,0.651
1355,17,0.02247,0.444,1.7086,1.3424,0.522,0.615
1356,7,0.02119,0.444,1.6086,1.3101,0.595,0.685
1357,14,0.01976,0.444,1.7516,1.3321,0.495,0.608
1358,11,0.02096,0.444,1.7912,1.4119,0.545,0.62
1359,9,0.01571,0.444,1.6683,1.3555,0.571,0.691
1360,16,0.02351,0.444,1.7259,1.3893,0.558,0.675
1361,11,0.02149,0.444,1.6077,1.3318,0.638,0.733
1362,15,0.02412,0.444,1.7851,1.3695,0.517,0.608
1363,13,0.01672,0.444,1.7323,1.3879,0.572,0.709
1364,11,0.02369,0.444,1.6981,1.3649,0.559,0.647
1365,9,0.02291,0.444,1.7514,1.4136,0.536,0.651
1366,11,0.01736,0.444,1.6899,1.3712,0.556,0.661
1367,9,0.02134,0.444,1.6808,1.4228,0.59,0.705
1368,15,0.01871,0.444,1.7476,1.3649,0.543,0.654
1369,13,0.02658,0.444,1.6072,1.297,0.592,0.691
1370,15,0.02104,0.444,1.7947,1.4023,0.465,0.57
1371,13,0.03383,0.444,1.6673,1.3313,0.649,0.718
1372,10,0.04471,0.296,1.669,1.3967,0.611,0.712
1373,9,0.02478,0.296,1.7321,1.4008,0.613,0.691
1374,7,0.01631,0.296,1.6717,1.3811,0.637,0.709
1375,11,0.01325,0.296,1.6609,1.3674,0.624,0.702
1376,9,0.01217,0.296,1.6136,1.3115,0.635,0.685
1377,11,0.01273,0.296,1.5695,1.3116,0.633,0.707
1378,9,0.0133,0.296,1.578,1.2857,0.648,0.708
1379,11,0.01586,0.296,1.7231,1.3316,0.555,0.638
1380,13,0.01441,0.296,1.6359,1.255,0.593,0.661
1381,13,0.01482,0.296,1.6133,1.3304,0.625,0.704
1382,9,0.01414,0.296,1.654,1.3491,0.605,0.68
1383,15,0.01505,0.296,1.738,1.427,0.616,0.682
1384,9,0.00626,0.444,1.7422,1.3315,0.53,0.58
1385,7,0.01868,0.444,1.6553,1.3847,0.673,0.724
1386,9,0.01594,0.444,1.746,1.4025,0.581,0.641
1387,11,0.01243,0.444,1.7165,1.4422,0.658,0.699
1388,12,0.02168,0.444,1.7088,1.3351,0.566,0.639
1389,11,0.02577,0.444,1.6642,1.3229,0.58,0.655
1390,11,0.01885,0.444,1.6745,1.3804,0.626,0.708
1391,9,0.01902,0.444,1.5842,1.2734,0.613,0.714
1392,7,0.01535,0.444,1.7514,1.3897,0.606,0.701
1393,9,0.02359,0.444,1.5841,1.3978,0.67,0.751
1394,10,0.02102,0.444,1.6388,1.336,0.59,0.683
1395,8,0.02078,0.444,1.6538,1.4269,0.706,0.765
1396,9,0.02629,0.444,1.657,1.374,0.681,0.74
1397,11,0.02144,0.444,1.5792,1.3581,0.666,0.732
1398,9,0.02934,0.444,1.6637,1.3688,0.634,0.715
1399,13,0.0221,0.444,1.6289,1.3384,0.638,0.728
1400,12,0.02115,0.444,1.6847,1.3837,0.596,0.678
1401,9,0.02424,0.444,1.6505,1.3991,0.693,0.752
1402,14,0.01962,0.444,1.7139,1.4328,0.652,0.725
1403,9,0.02315,0.444,1.6666,1.3411,0.586,0.663
1404,8,0.02611,0.444,1.6248,1.3647,0.668,0.73
1405,9,0.03736,0.444,1.5877,1.3825,0.694,0.762
1406,11,0.02797,0.444,1.7296,1.3791,0.602,0.698
1407,8,0.01791,0.444,1.84,1.4927,0.593,0.655
1408,7,0.04452,0.296,1.694,1.3225,0.551,0.627
1409,8,0.03924,0.296,1.6159,1.3819,0.642,0.714
1410,10,0.02731,0.296,1.6586,1.4177,0.702,0.76
1411,11,0.01621,0.296,1.6832,1.3702,0.651,0.694
1412,11,0.01324,0.296,1.6139,1.3666,0.69,0.741
1413,12,0.01295,0.296,1.6893,1.4439,0.714,0.759
1414,11,0.0167,0.296,1.6051,1.2951,0.619,0.669
1415,12,0.01521,0.296,1.6838,1.3371,0.638,0.69
1416,10,0.01553,0.296,1.654,1.4017,0.71,0.764
1417,12,0.02296,0.296,1.6668,1.3761,0.631,0.692
1418,7,0.01408,0.296,1.6932,1.4052,0.654,0.716
1419,12,0.01301,0.296,1.6841,1.36,0.61,0.686
1420,9,0.01505,0.296,1.591,1.3237,0.664,0.725
1421,8,0.01306,0.296,1.5058,1.2643,0.696,0.765
1422,9,0.01709,0.296,1.6387,1.4008,0.673,0.742
1423,9,0.01308,0.296,1.7177,1.4678,0.734,0.774
1424,9,0.01614,0.296,1.5909,1.334,0.674,0.741
1425,9,0.01439,0.296,1.5857,1.3291,0.699,0.741
1426,17,0.01369,0.296,1.6006,1.365,0.668,0.75
1427,9,0.01293,0.296,1.6879,1.3498,0.629,0.685
1428,8,0.01005,0.296,1.5744,1.2991,0.693,0.748
1429,13,0.01428,0.296,1.64,1.3524,0.647,0.707
1430,11,0.01117,0.296,1.6775,1.3586,0.619,0.688
1431,9,0.01091,0.296,1.7123,1.4081,0.672,0.731
1432,11,0.01656,0.296,1.6691,1.3747,0.622,0.701
1433,15,0.0077,0.444,1.6302,1.3022,0.624,0.678
1434,7,0.02155,0.444,1.5799,1.2975,0.627,0.711
1435,8,0.02156,0.444,1.6696,1.3359,0.592,0.661
1436,9,0.02844,0.444,1.6133,1.3628,0.644,0.713
1437,10,0.02007,0.444,1.559,1.3088,0.654,0.731
1438,7,0.02477,0.444,1.6293,1.3974,0.654,0.742
1439,13,0.02353,0.444,1.6178,1.3076,0.634,0.707
1440,9,0.03354,0.444,1.5987,1.3544,0.657,0.743
1441,8,0.02745,0.444,1.7191,1.3844,0.643,0.701
1442,15,0.02648,0.444,1.5175,1.2326,0.665,0.719
1443,9,0.02054,0.444,1.6049,1.3597,0.68,0.761
1444,9,0.01952,0.444,1.5846,1.3115,0.646,0.719
1445,14,0.01779,0.444,1.6545,1.3005,0.558,0.622
1446,10,0.02056,0.444,1.5636,1.3478,0.694,0.749
1447,7,0.0209,0.444,1.6165,1.3286,0.659,0.71
1448,9,0.02445,0.444,1.6311,1.3299,0.626,0.699
1449,11,0.01949,0.444,1.5445,1.2535,0.646,0.714
1450,13,0.03061,0.444,1.6668,1.3366,0.622,0.72
1451,14,0.0193,0.444,1.6701,1.3643,0.661,0.713
1452,16,0.02319,0.444,1.6921,1.3492,0.54,0.633
1453,13,0.02481,0.444,1.6253,1.3263,0.642,0.696
1454,7,0.03152,0.444,1.6799,1.3212,0.543,0.626
1455,11,0.02707,0.444,1.7595,1.3559,0.507,0.6
1456,7,0.01916,0.444,1.643,1.362,0.602,0.676
1457,10,0.02327,0.444,1.7605,1.3489,0.537,0.626
1458,10,0.02715,0.444,1.7496,1.3427,0.501,0.584
1459,13,0.0154,0.444,1.7374,1.3612,0.569,0.647
1460,7,0.0176,0.444,1.8625,1.3794,0.444,0.533
1461,9,0.02291,0.444,1.7271,1.3589,0.527,0.624
1462,9,0.02335,0.444,1.7556,1.3868,0.608,0.682
1463,7,0.01654,0.444,1.7325,1.3746,0.567,0.648
1464,12,0.02325,0.444,1.5957,1.2793,0.548,0.633
1465,7,0.02219,0.444,1.7092,1.3346,0.566,0.643
1466,13,0.02179,0.444,1.6943,1.322,0.525,0.625
1467,9,0.0321,0.444,1.8115,1.4045,0.551,0.616
1468,9,0.02823,0.444,1.7554,1.4221,0.565,0.633
1469,8,0.03224,0.444,1.7096,1.3858,0.587,0.651
1470,23,0.03236,0.444,1.7565,1.327,0.515,0.581
1471,9,0.04474,0.296,1.7502,1.4448,0.629,0.666
1472,8,0.02036,0.296,1.6689,1.3421,0.611,0.669
1473,13,0.0155,0.296,1.7545,1.3635,0.542,0.606
1474,8,0.01775,0.296,1.6936,1.3324,0.565,0.607
1475,12,0.01522,0.296,1.7689,1.393,0.596,0.647
1476,13,0.01364,0.296,1.7432,1.34,0.538,0.615
1477,9,0.01718,0.296,1.7803,1.3827,0.55,0.615
1478,8,0.00969,0.444,1.7989,1.3615,0.509,0.577
1479,8,0.02192,0.444,1.7259,1.358,0.539,0.629
1480,10,0.02111,0.444,1.6307,1.3604,0.606,0.674
1481,9,0.02623,0.444,1.7853,1.323,0.483,0.571
1482,7,0.02251,0.444,1.773,1.3442,0.505,0.591
1483,9,0.02684,0.444,1.7983,1.4241,0.545,0.624
1484,13,0.02677,0.444,1.6932,1.3494,0.572,0.622
1485,11,0.02212,0.444,1.7031,1.3987,0.603,0.69
1486,13,0.02724,0.444,1.7101,1.3364,0.573,0.66
1487,7,0.01661,0.444,1.5829,1.216,0.575,0.66
1488,9,0.01957,0.444,1.6578,1.3507,0.633,0.702
1489,21,0.01969,0.444,1.6869,1.3103,0.557,0.632
1490,9,0.01716,0.444,1.6824,1.3135,0.537,0.643
1491,12,0.027,0.444,1.7595,1.3925,0.522,0.619
1492,11,0.02042,0.444,1.7864,1.4015,0.556,0.614
1493,10,0.03095,0.444,1.7093,1.3838,0.569,0.659
1494,16,0.02794,0.444,1.714,1.3313,0.544,0.642
1495,9,0.01583,0.444,1.6772,1.2528,0.504,0.616
1496,9,0.02108,0.444,1.6447,1.3462,0.603,0.687
1497,9,0.0233,0.444,1.784,1.3628,0.476,0.587
1498,9,0.02726,0.444,1.746,1.3506,0.5,0.596
1499,8,0.02317,0.444,1.6635,1.2841,0.571,0.646
1500,7,0.02043,0.444,1.6651,1.3165,0.569,0.646
